Const,male,age,I(age^2),vaccine08,True.Const,True.male,True.age,True.I(age^2),True.vaccine08,HTE.cover1,HTE.cover2,HTE.truecover
0.097308231,-0.022658884,0.015700853,-0.000260899,0.175820989,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.085400082,0.09738127,0.006851973,-9.32E-05,0.286816013,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.041737414,0.060551294,0.018010395,-0.000279678,0.135659199,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.044334175,0.136672897,0.017171192,-0.000279361,0.211183018,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.075731735,0.025940787,0.007733129,-9.37E-05,0.087678869,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.022110307,0.03458724,0.010193242,-0.00012503,0.190011503,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.062713614,-0.00683538,0.013374915,-0.000198489,0.242506138,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.125455187,0.099465965,0.006270006,-9.05E-05,-0.028290951,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
-0.070667858,-0.000500348,0.017483892,-0.00023598,0.258917089,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.142700428,0.024920835,0.00313153,-1.80E-05,0.126091023,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.153166225,0.040857326,0.003788053,-4.29E-05,0.26963329,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.102086994,0.114126856,0.019815701,-0.000291183,0.184709594,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.081589372,0.125426527,0.009193774,-0.000139032,0.226277946,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.028480305,0.103268398,0.016672775,-0.000248006,0.095184854,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.033838632,0.05921289,0.013486008,-0.00018326,0.102455378,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.045774263,0.093894615,0.010888051,-0.000153257,0.00109639,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.028287507,0.094451812,0.01458077,-0.000214835,0.20056045,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.007169659,-0.033650986,0.015513556,-0.00020982,0.19289876,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.023208388,0.164335967,0.016657771,-0.000254707,0.093996816,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.153180409,-0.030189605,0.003212102,-4.82E-05,0.193658579,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.034458244,0.073209635,0.016530422,-0.000266081,0.277392624,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.051981462,0.044429363,0.011531788,-0.000190987,0.293212335,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.04781874,0.040671302,0.007581745,-5.74E-05,0.22564807,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.070628959,0.159736906,0.015063595,-0.000237176,0.174583323,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
-0.029657243,0.078641748,0.01825012,-0.000270607,0.090167212,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.050026299,-0.030048004,0.016763473,-0.000232969,0.103293728,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.101221813,0.045609745,0.006696228,-0.000113596,0.228252692,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.107791447,0.110407804,0.00907078,-0.000169652,0.163418698,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.048367913,0.131008409,0.015028752,-0.000217177,0.235961347,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.025371984,0.144939035,0.012039052,-0.000188392,0.222081661,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.034604327,0.087240712,0.017986996,-0.000263894,0.160793028,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.061572266,0.101513125,0.010740457,-0.000148594,0.178711,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.106284758,0.032733773,0.011008413,-0.00020978,0.374823636,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.05083163,0.078016696,0.012322245,-0.000167585,0.160136784,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.060275158,0.038781383,0.012786215,-0.000170018,0.276507469,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.172678373,0.0168139,0.005166887,-0.000103223,0.24265523,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.078294044,0.04376469,0.01309207,-0.000192646,0.214357563,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.113929551,0.076262166,0.006483134,-9.77E-05,0.170619133,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.091821141,0.052504896,0.007823272,-0.000108859,0.129211512,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.025629096,0.038740767,0.013276254,-0.000186194,0.285279506,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.057099711,0.096624216,0.01438743,-0.000222067,0.233878562,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.052892602,0.110639251,0.014347858,-0.00020407,0.303457678,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.024927345,0.089032365,0.014208972,-0.000205257,0.273850089,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.022299346,0.032367141,0.012421236,-0.000169501,0.294693054,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.040915467,-0.045134255,0.01338716,-0.000182883,0.139711054,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.053584995,-0.001558535,0.013034781,-0.000212609,0.217747673,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.065106549,0.147994722,0.009678999,-0.000145811,0.243881176,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.098620493,0.086541126,0.010102979,-0.000176525,0.163191108,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.15324474,0.022240124,0.009259336,-0.000143105,0.123530185,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.060186752,0.088542897,0.015530308,-0.000239328,0.196840366,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.025347694,0.073135047,0.016412372,-0.000252156,0.187181825,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.025161446,0.174790729,0.012723262,-0.000217771,0.260516016,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.043126103,0.115272175,0.012437847,-0.000175454,0.229184803,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.029188101,0.046633795,0.009214793,-0.000138043,0.12567396,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.04251152,0.050104149,0.015704646,-0.000185921,0.172135027,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.106196437,0.118269704,0.008509761,-0.000164291,0.251392533,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.034986399,0.07432846,0.016047217,-0.000250536,0.093656443,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.100410075,0.10091019,0.009562304,-0.000146933,0.138534407,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.026779066,0.048087012,0.015061848,-0.000211005,0.221269109,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.055132673,0.189113468,0.007834685,-0.000114091,0.317018393,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.114963048,0.091125313,0.008829598,-0.000143272,0.128970659,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.082481096,0.087515936,0.006282964,-6.82E-05,0.252114198,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.155627341,0.066589265,0.010264017,-0.000189373,0.122161487,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.07817608,0.017019294,0.016369281,-0.000224747,0.430481469,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0,0,0
0.161032454,0.000690631,0.006873357,-0.000134077,0.12104655,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.146242243,0.002659449,0.009933565,-0.000157904,0.144278257,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.011923577,0.021586958,0.017506668,-0.000238454,0.062170154,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.043572727,0.073478036,0.012280247,-0.000194016,0.161505056,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.031493076,0.093328812,0.01345028,-0.000194459,0.079971092,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.107057065,0.071964446,0.009806063,-0.000167147,0.208091161,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.097835372,-0.009089704,0.01129574,-0.000159567,0.143240777,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.117481905,0.074965761,0.008641851,-0.00011123,0.039858098,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.051670686,0.018869529,0.013856606,-0.000206555,0.190407363,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.216544565,0.041689518,0.00477107,-0.000133397,0.289807353,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.060169949,-0.028925035,0.012255003,-0.00017002,0.256696912,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.123555759,-0.010576967,0.004979463,-7.88E-05,0.314997301,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.048835978,0.174734984,0.009115088,-0.000103861,0.168780893,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.057507153,0.13289542,0.020307613,-0.000289146,0.19614519,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.022818349,0.122401035,0.011003711,-0.000153633,0.139487876,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.093528068,0.074065552,0.01021322,-0.000154162,0.165763632,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.094025936,0.116991972,0.007514726,-0.000119617,0.227848504,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.142793339,0.193287362,0.005282813,-9.08E-05,0.10172184,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.074441296,0.066375333,0.008743072,-0.000104904,0.02090946,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.059784023,0.034032875,0.012083673,-0.000180007,0.262866658,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.033723519,-0.008924218,0.011547833,-0.000139363,0.251464838,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.006600115,0.035081204,0.014498456,-0.000222002,0.242391894,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.03122388,0.096221372,0.014048228,-0.000166313,0.27185454,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.024194046,0.033038533,0.010934975,-0.00014073,0.244530928,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.066309984,0.151778463,0.003556259,-3.03E-05,0.179654243,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.011175289,0.025662325,0.014979907,-0.000173933,0.234153384,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.162534402,-0.018436579,0.007536101,-0.000142009,0.200500126,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.15017918,0.114932728,0.005008185,-0.000107415,0.047790405,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
-0.053249719,0.098988214,0.015139422,-0.000207636,0.135178053,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.007188556,0.118972445,0.013138735,-0.000208987,0.274083338,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.059251588,0.054137215,0.009034909,-0.00014271,0.195630101,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.042429252,-0.006080692,0.007811982,-8.15E-05,0.24657879,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.108341333,0.054655127,0.004096401,-4.23E-05,0.170938769,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.020858797,0.022808857,0.016479709,-0.000260267,0.202350671,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.000257696,0.0304813,0.020025654,-0.000291568,0.16752884,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.013895905,0.14546736,0.017404105,-0.000290703,0.234532767,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.019469426,0.075976711,0.01676219,-0.000268606,0.206646675,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.035995066,0.129349878,0.011668077,-0.000140701,0.155184884,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.053884707,0.126453104,0.01567657,-0.000211814,0.245081482,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.044504851,0.034037153,0.012312746,-0.000153608,0.121422674,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.208983147,-0.005953437,0.005851064,-0.000133562,0.142355725,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.051347773,0.073595889,0.009749023,-0.00013315,0.29274999,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.028368663,0.05889877,0.016733611,-0.000198996,-0.042312451,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.07724965,-0.06157827,0.009567151,-0.000117786,0.34815072,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.100804633,0.021378579,0.0077047,-9.98E-05,0.228689106,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.043655741,0.08856576,0.010225494,-7.70E-05,0.265859017,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,0,0
0.006690672,0.103061551,0.018495848,-0.000298618,0.203841498,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.044365836,0.015646602,0.013224493,-0.000203243,0.254023859,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.015575824,0.108505613,0.01331161,-0.000186136,0.315262046,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.000162075,0.026876885,0.012626712,-0.000156691,0.206849178,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.143576685,0.07796826,0.004452905,-4.28E-05,0.081277196,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.014825895,0.152537728,0.01142432,-0.000136894,0.164535898,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.117203475,-0.026490018,0.010869506,-0.000172265,0.145601528,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.054450732,0.027366301,0.009893596,-0.000135897,0.292319796,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.070554262,0.075400591,0.010418927,-0.000137419,0.134472317,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.059857242,0.061730576,0.018289992,-0.000232285,0.155039517,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.077402628,0.055235475,0.019682826,-0.000300708,0.25049342,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.156078293,0.021769675,0.005007058,-5.46E-05,0.173928992,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.100306332,-0.082504807,0.009841013,-0.000156265,0.186190401,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.072252057,-0.005764002,0.011919767,-0.000169921,0.176352026,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.061734568,0.096443438,0.015835339,-0.000204819,0.265398623,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.129330078,0.054872946,0.009504545,-0.00016358,0.155389174,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.071282093,0.004059331,0.007386438,-9.18E-05,0.31043444,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.016787615,0.022680202,0.013394507,-0.000210738,0.123766635,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.083458213,0.033612651,0.01549301,-0.000250005,0.161566992,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.032443586,0.100526917,0.014414836,-0.000199955,0.085041136,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.066236219,0.113060692,0.010435942,-0.000175053,0.191274937,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
5.29E-05,-0.019497153,0.014729938,-0.00020254,0.268361128,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.128356407,0.094653262,0.006061189,-8.99E-05,0.173720334,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.036967593,0.07339183,0.01954429,-0.000340728,0.086179312,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0,0,0
0.03150218,0.073508793,0.010106994,-0.000110038,0.172296404,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.042916382,0.08804568,0.008155266,-0.000125649,0.194960038,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.017969919,0.173609244,0.014035464,-0.000234244,0.200901707,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.045134234,0.085620837,0.008689895,-0.000116987,0.237991577,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.069770533,0.038152675,0.01071034,-0.000140541,0.190580266,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.053134524,0.020265301,0.010488611,-0.000138625,-0.016776889,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.039356711,0.016861542,0.018293646,-0.000244296,0.262376905,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.063892242,0.132357928,0.011495017,-0.000147135,0.142372228,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.043653992,0.067279171,0.012373807,-0.000213655,0.199587427,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.055712143,0.026479115,0.014059983,-0.000225994,0.172599576,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.073313263,0.076354912,0.009280454,-0.00015116,0.115433578,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.067440742,0.04084427,0.010644279,-0.000139865,0.100305323,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.038627493,0.104962041,0.014548835,-0.000235962,0.290765193,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.020301579,0.034296999,0.018925609,-0.00028407,0.179089104,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.016105848,0.018694498,0.016629036,-0.000243612,0.271499748,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.123373964,-0.024640885,0.009601413,-0.000167312,0.08025564,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.088943736,0.042153848,0.004236537,-5.24E-05,0.246973878,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.109078591,0.049661091,0.013121658,-0.00025966,0.318840195,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.025860355,0.058761554,0.01356449,-0.000207038,0.12666891,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.026079071,0.115572618,0.015181783,-0.000221012,0.099160749,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.249526652,-0.029107384,0.001676725,-5.87E-05,0.230300209,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.18744195,0.037494093,0.004194195,-0.000103902,0.330735797,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.06651516,0.06449135,0.012649523,-0.000198469,0.122103032,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.127457621,-0.009528235,0.007654228,-0.000134686,0.118138791,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.037711286,0.073910116,0.020589676,-0.000339622,0.257411971,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.06817417,0.06737111,0.008649352,-0.000117214,0.219995135,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.011412673,0.094003929,0.011970585,-0.000188506,0.09648662,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.125578812,-0.064031518,0.008208389,-0.000116086,0.167742015,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.102145393,0.033766806,0.006945827,-0.000118197,0.275346769,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.032058025,0.116717007,0.009740791,-0.000107985,0.164935119,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.068123233,-0.016212478,0.011270221,-0.000158427,0.21999701,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.172044188,-0.055151053,0.004859493,-7.78E-05,0.113204561,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.056468166,0.036682456,0.010586391,-0.000146114,0.101131428,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.007106213,0.096531406,0.007500444,-5.64E-05,0.170892789,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.113909372,0.046089573,0.01156155,-0.000202286,0.198754375,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.146182793,0.081136453,0.005107499,-0.000103877,0.127655393,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.075903216,0.01121501,0.011366681,-0.000184253,0.241779533,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.093238007,-0.059464736,0.010720358,-0.000119473,0.360959477,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0,0,0
0.126707798,0.110567687,0.005675616,-0.000100472,0.289730809,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.047752614,0.120901882,0.009791308,-0.000147777,0.211861049,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.041136224,0.107227819,0.013326691,-0.000201961,0.097212616,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.002093258,0.137453004,0.014070793,-0.000210991,0.263258401,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.079717296,-0.007776359,0.007979764,-8.76E-05,0.307077837,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.018451428,0.07437586,0.016334195,-0.000266843,0.289485207,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.07562781,-0.000157527,0.008878319,-0.000138642,0.250789255,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.031119297,0.121454886,0.012120283,-0.000163763,0.375040743,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,0,0
-0.009586002,0.039921747,0.009673688,-0.000122102,0.317953806,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.021050043,-0.014901818,0.014099598,-0.000158493,0.111121103,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.129633443,0.132826327,0.006668736,-0.000142341,0.258676528,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.065667468,0.05462993,0.011990515,-0.000140684,0.138843083,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.003050777,0.144400317,0.015106778,-0.000232911,0.38735652,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,0,0
0.028977133,0.147286536,0.008158644,-0.000135068,0.32775194,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.029599306,0.061278509,0.016831654,-0.000216541,0.100955664,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.011452895,0.064374218,0.016982454,-0.000246673,0.204645454,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.034197039,0.007273147,0.010851988,-0.000136667,0.229086156,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.051402959,0.092729505,0.01057455,-0.000147557,0.173996886,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.007934417,0.030939825,0.011648774,-0.000161594,0.119604208,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.063185879,0.025135879,0.009874551,-0.000110346,0.172669852,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.07285882,-0.033109317,0.011509909,-0.000170932,0.223402573,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.023766854,0.060616453,0.016305135,-0.000282334,0.200687751,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.007323856,0.089847292,0.016536559,-0.000273714,0.084731812,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.027144128,0.076500934,0.012512169,-0.000199817,0.239266937,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.055787473,0.06603133,0.010639589,-0.000154154,0.210292581,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.194447442,-0.018722335,0.006106267,-7.01E-05,0.084409218,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.049519431,0.06839619,0.015680289,-0.000184747,0.129308341,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.09670966,0.099564241,0.007849711,-0.000125298,0.196309906,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.10658046,0.02617539,0.008357923,-0.000154386,0.143545838,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.093451592,0.059052399,0.011256662,-0.000178147,0.230274582,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.055549075,0.120839522,0.011505534,-0.000185506,0.087547334,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
