ITT.est1,ITT.est0,ITT.est,ITT.se,ITT.stat,ITT.true1,ITT.true0,ITT.true,ITT.truese,ITT.cover,ITT.truecover,Asize
0.363036304,0.105769231,0.257267073,0.034456124,7.466512336,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.351351351,0.109717868,0.241633483,0.032408263,7.455922119,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.351724138,0.104615385,0.247108753,0.033984163,7.271291375,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.350515464,0.101851852,0.248663612,0.032791151,7.583253453,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.369337979,0.076219512,0.293118467,0.031018319,9.449850251,0.346341463,0.110569106,0.235772358,0.028317025,1,0,221
0.349315068,0.111455108,0.23785996,0.03340714,7.120033731,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.367857143,0.098507463,0.26934968,0.035504091,7.586440747,0.346341463,0.110569106,0.235772358,0.028317025,1,1,222
0.347826087,0.126582278,0.221243808,0.034017988,6.503729997,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.343333333,0.111111111,0.232222222,0.031888142,7.282400496,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.356401384,0.09202454,0.264376844,0.033521196,7.886856048,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.363321799,0.098159509,0.26516229,0.033422,7.933764919,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.317567568,0.109717868,0.207849699,0.0331041,6.278669362,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.368794326,0.096096096,0.27269823,0.032548381,8.378242452,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.345762712,0.11875,0.227012712,0.034349895,6.608832774,0.346341463,0.110569106,0.235772358,0.028317025,1,1,243
0.341216216,0.119122257,0.222093959,0.036199378,6.135297638,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.318644068,0.121875,0.196769068,0.032399624,6.073189877,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.35451505,0.088607595,0.265907455,0.033218408,8.004822253,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.350340136,0.109034268,0.241305868,0.034314733,7.032135968,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.372483221,0.097791798,0.274691423,0.033970953,8.086067725,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.315436242,0.126182965,0.189253276,0.033292088,5.684632158,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.362711864,0.115625,0.247086864,0.034580152,7.145337619,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.346289753,0.093373494,0.252916259,0.033570537,7.533875968,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.361774744,0.090062112,0.271712632,0.033306685,8.157900716,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.313131313,0.147798742,0.165332571,0.036455956,4.535131967,0.346341463,0.110569106,0.235772358,0.028317025,1,0,236
0.355263158,0.102893891,0.252369267,0.033247083,7.590719042,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.328719723,0.107361963,0.22135776,0.03246571,6.818201738,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.359060403,0.107255521,0.251804882,0.036641453,6.872131403,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.34137931,0.101538462,0.239840849,0.03405349,7.043062296,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.361204013,0.094936709,0.266267305,0.035101132,7.585718415,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.359861592,0.09202454,0.267837052,0.034674341,7.724358809,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.373737374,0.119496855,0.254240518,0.034228375,7.42777056,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.347222222,0.094801223,0.252420999,0.029687775,8.502523235,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.368421053,0.112121212,0.256299841,0.034329729,7.465827676,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.329861111,0.110091743,0.219769368,0.033769437,6.507936903,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.335616438,0.133126935,0.202489503,0.034226253,5.916204301,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.388111888,0.103343465,0.284768423,0.034019159,8.370824959,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.362068966,0.110769231,0.251299735,0.034143219,7.360165165,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.335640138,0.104294479,0.23134566,0.033260127,6.955645767,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.348275862,0.101538462,0.246737401,0.031610461,7.805561495,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.347972973,0.094043887,0.253929086,0.033397003,7.603349449,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.367132867,0.11550152,0.251631347,0.033511604,7.508782561,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.360544218,0.096573209,0.263971009,0.034026119,7.757893624,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.358885017,0.103658537,0.255226481,0.033327605,7.658110535,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.352941176,0.110429448,0.242511729,0.03552885,6.825769109,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.351535836,0.105590062,0.245945774,0.034364076,7.157060599,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.316831683,0.125,0.191831683,0.035973741,5.332547488,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.367346939,0.080996885,0.286350054,0.031182554,9.183021128,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.375,0.103975535,0.271024465,0.034213706,7.921517416,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.35016835,0.119496855,0.230671495,0.035433053,6.510065448,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.361486486,0.10031348,0.261173007,0.032884394,7.942156689,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.35451505,0.113924051,0.240591,0.036030307,6.677461752,0.346341463,0.110569106,0.235772358,0.028317025,1,1,241
0.386759582,0.115853659,0.270905923,0.034042945,7.95776991,0.346341463,0.110569106,0.235772358,0.028317025,1,1,244
0.345637584,0.126182965,0.219454619,0.034257143,6.406098178,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.325342466,0.105263158,0.220079308,0.033988009,6.475204512,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.340206186,0.108024691,0.232181494,0.033598789,6.910412642,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.328767123,0.120743034,0.208024089,0.034180785,6.085995053,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.366101695,0.10625,0.259851695,0.034311089,7.573402678,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.333333333,0.113149847,0.220183486,0.031985044,6.883951313,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.340206186,0.12654321,0.213662976,0.035407338,6.034426431,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.366906475,0.091988131,0.274918344,0.034649329,7.934305035,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.333333333,0.110062893,0.22327044,0.034255991,6.517704954,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.321917808,0.126934985,0.194982824,0.033506516,5.819250865,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.320819113,0.111801242,0.20901787,0.033266918,6.283054792,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.314381271,0.120253165,0.194128106,0.03257648,5.959149229,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.306122449,0.127725857,0.178396592,0.035883843,4.971501899,0.346341463,0.110569106,0.235772358,0.028317025,1,0,236
0.326530612,0.112149533,0.21438108,0.033819047,6.339063378,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.343642612,0.12345679,0.220185822,0.033681791,6.537236069,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.328813559,0.103125,0.225688559,0.032987408,6.841657761,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.373737374,0.100628931,0.273108443,0.033684043,8.107947278,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.359589041,0.126934985,0.232654057,0.034150288,6.812652934,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.324137931,0.141538462,0.182599469,0.034608246,5.276183939,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.387205387,0.094339623,0.292865765,0.032664596,8.965846835,0.346341463,0.110569106,0.235772358,0.028317025,1,0,230
0.347079038,0.111111111,0.235967927,0.035322311,6.680421443,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.390410959,0.126934985,0.263475974,0.033953898,7.759815143,0.346341463,0.110569106,0.235772358,0.028317025,1,1,242
0.356401384,0.116564417,0.239836967,0.033392731,7.182310612,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.358108108,0.10031348,0.257794628,0.034798727,7.408162588,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.341296928,0.096273292,0.245023636,0.031809454,7.702855772,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.35472973,0.097178683,0.257551046,0.032662202,7.885293342,0.346341463,0.110569106,0.235772358,0.028317025,1,1,222
0.35451505,0.094936709,0.259578341,0.033125125,7.836297723,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.337792642,0.110759494,0.227033148,0.034345949,6.610186997,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.346020761,0.098159509,0.247861252,0.032897118,7.534436614,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.349152542,0.103125,0.246027542,0.033357387,7.375504024,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.336734694,0.087227414,0.24950728,0.034775171,7.174868619,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.352750809,0.117647059,0.23510375,0.036125839,6.507911079,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.371621622,0.109717868,0.261903753,0.032683323,8.013375801,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.346153846,0.097264438,0.248889408,0.031644685,7.865125252,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.360424028,0.11746988,0.242954149,0.033942258,7.15786632,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.350694444,0.113149847,0.237544597,0.033512706,7.088195092,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.376271186,0.1,0.276271186,0.032960936,8.38177617,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.342192691,0.101910828,0.240281863,0.033392426,7.195699545,0.346341463,0.110569106,0.235772358,0.028317025,1,1,242
0.30976431,0.119496855,0.190267454,0.035003749,5.435630819,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.370748299,0.115264798,0.255483502,0.034983894,7.30288916,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.321917808,0.126934985,0.194982824,0.032922334,5.922509143,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.360824742,0.114197531,0.246627211,0.034427297,7.16371112,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.33447099,0.111801242,0.222669748,0.033405046,6.665751948,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.361486486,0.097178683,0.264307803,0.033639347,7.857102554,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.332167832,0.118541033,0.213626799,0.030826679,6.929932253,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.329896907,0.138888889,0.191008018,0.033493908,5.702768926,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.361111111,0.103975535,0.257135576,0.034158853,7.52764082,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.374558304,0.105421687,0.269136617,0.03455145,7.789444883,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.324414716,0.110759494,0.213655222,0.032579139,6.558037724,0.346341463,0.110569106,0.235772358,0.028317025,1,1,242
0.326460481,0.114197531,0.21226295,0.033187272,6.395914441,0.346341463,0.110569106,0.235772358,0.028317025,1,1,241
0.364548495,0.101265823,0.263282672,0.033458345,7.86896868,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.375426621,0.118012422,0.257414199,0.034348577,7.494173631,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.335548173,0.089171975,0.246376198,0.030285743,8.135055479,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.335664336,0.142857143,0.192807193,0.034042237,5.663763853,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.351351351,0.112852665,0.238498687,0.034481173,6.916779971,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.337792642,0.117088608,0.220704035,0.034579738,6.382466868,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.363636364,0.113207547,0.250428816,0.033923479,7.382167956,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.328719723,0.125766871,0.202952852,0.035462086,5.723094037,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.337979094,0.097560976,0.240418118,0.032410424,7.41792572,0.346341463,0.110569106,0.235772358,0.028317025,1,1,222
0.381756757,0.103448276,0.278308481,0.03468222,8.024528963,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.342019544,0.136363636,0.205655908,0.037313334,5.511592881,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.33220339,0.103125,0.22907839,0.035349021,6.48047336,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.343537415,0.130841121,0.212696293,0.035567552,5.980065608,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.350877193,0.109090909,0.241786284,0.034326132,7.043796308,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.37414966,0.115264798,0.258884862,0.036138195,7.163746339,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.324041812,0.112804878,0.211236934,0.033932282,6.225249906,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.335640138,0.104294479,0.23134566,0.033444164,6.917370152,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.315972222,0.122324159,0.193648063,0.035508873,5.453511883,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.303448276,0.12,0.183448276,0.031785941,5.771365224,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.344827586,0.098461538,0.246366048,0.03386349,7.275270522,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.34,0.123809524,0.216190476,0.036290882,5.957156891,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.338028169,0.129909366,0.208118803,0.033548074,6.203599157,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.360544218,0.127725857,0.232818361,0.033544407,6.940601409,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.325259516,0.104294479,0.220965037,0.034847686,6.34088125,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.341296928,0.111801242,0.229495686,0.035226699,6.514822413,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.3089701,0.117834395,0.191135705,0.03617312,5.283915379,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.325423729,0.11875,0.206673729,0.035123306,5.884233409,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.351170569,0.107594937,0.243575632,0.034020988,7.159569517,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.32247557,0.142857143,0.179618427,0.032988461,5.444886559,0.346341463,0.110569106,0.235772358,0.028317025,1,0,242
0.343642612,0.12037037,0.223272241,0.033527842,6.65930854,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.329931973,0.115264798,0.214667175,0.033242632,6.457586547,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.363013699,0.102167183,0.260846516,0.032722684,7.971427949,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.337883959,0.102484472,0.235399487,0.034053101,6.912718018,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.347826087,0.120253165,0.227572922,0.031518627,7.220267572,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.345890411,0.13003096,0.215859451,0.032011548,6.743174392,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.333333333,0.122324159,0.211009174,0.035562717,5.933437967,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.35,0.119402985,0.230597015,0.034082332,6.765881275,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.332155477,0.111445783,0.220709694,0.034101552,6.472130416,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.324414716,0.113924051,0.210490665,0.034404497,6.118114869,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.383275261,0.082317073,0.300958188,0.032359093,9.300575428,0.346341463,0.110569106,0.235772358,0.028317025,0,0,228
0.375,0.100917431,0.274082569,0.034380913,7.971939812,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.343537415,0.109034268,0.234503147,0.034074485,6.88207468,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.393220339,0.128125,0.265095339,0.034607565,7.660040156,0.346341463,0.110569106,0.235772358,0.028317025,1,1,244
0.343434343,0.094339623,0.249094721,0.033241072,7.493582714,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.360927152,0.108626198,0.252300954,0.033725136,7.481095238,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.344594595,0.106583072,0.238011522,0.033820527,7.037487177,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.320557491,0.137195122,0.183362369,0.033312208,5.504359502,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.372013652,0.080745342,0.29126831,0.033614655,8.664920433,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.301694915,0.11875,0.182944915,0.033182681,5.513265055,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.349480969,0.085889571,0.263591398,0.031598823,8.34181073,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.342372881,0.128125,0.214247881,0.03484605,6.148412197,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.375862069,0.110769231,0.265092838,0.034442762,7.696619603,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.365771812,0.088328076,0.277443736,0.032893601,8.434580806,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.311188811,0.103343465,0.207845346,0.033746979,6.158931984,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.343434343,0.100628931,0.242805413,0.032952846,7.368268369,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.33557047,0.104100946,0.231469523,0.035653197,6.492251484,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.340136054,0.093457944,0.24667811,0.032581282,7.571160242,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.342465753,0.099071207,0.243394546,0.031608788,7.700217559,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.291946309,0.119873817,0.172072492,0.031351485,5.488495768,0.346341463,0.110569106,0.235772358,0.028317025,0,0,234
0.346801347,0.100628931,0.246172416,0.035409038,6.952248138,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.34965035,0.11550152,0.23414883,0.032450844,7.215492654,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.326797386,0.122977346,0.203820039,0.033586457,6.068518574,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.341216216,0.131661442,0.209554774,0.035244679,5.945713811,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.359589041,0.13003096,0.229558081,0.036229454,6.336228048,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.353333333,0.107936508,0.245396825,0.034140989,7.187748103,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.398550725,0.100294985,0.298255739,0.033499037,8.903412335,0.346341463,0.110569106,0.235772358,0.028317025,1,0,224
0.333333333,0.12037037,0.212962963,0.034955224,6.092450242,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.345762712,0.115625,0.230137712,0.034454228,6.679520284,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.334459459,0.137931034,0.196528425,0.035712638,5.503049775,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.362416107,0.09148265,0.270933458,0.033429821,8.104544075,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.339100346,0.119631902,0.219468444,0.03381242,6.490764255,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.370748299,0.118380062,0.252368237,0.032200562,7.837386217,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.319444444,0.110091743,0.209352701,0.033230295,6.300055548,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.333333333,0.104938272,0.228395062,0.033278454,6.863151164,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.348591549,0.126888218,0.221703332,0.031774234,6.977456423,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.346289753,0.090361446,0.255928307,0.033874702,7.555145732,0.346341463,0.110569106,0.235772358,0.028317025,1,1,220
0.362369338,0.097560976,0.264808362,0.033080525,8.004962421,0.346341463,0.110569106,0.235772358,0.028317025,1,1,223
0.3728223,0.118902439,0.253919861,0.033673444,7.540656114,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.366101695,0.10625,0.259851695,0.034487707,7.534617831,0.346341463,0.110569106,0.235772358,0.028317025,1,1,244
0.387900356,0.101796407,0.286103949,0.03240605,8.828720277,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.370629371,0.112462006,0.258167365,0.033323211,7.74737354,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.345762712,0.109375,0.236387712,0.033330397,7.092256024,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.323943662,0.111782477,0.212161185,0.034304893,6.184575033,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.346938776,0.102803738,0.244135037,0.035005118,6.974266845,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.33559322,0.11875,0.21684322,0.032066748,6.76224543,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.357388316,0.114197531,0.243190785,0.035284782,6.892228557,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.354304636,0.111821086,0.242483549,0.033195981,7.304605733,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.359060403,0.113564669,0.245495734,0.035448017,6.925513924,0.346341463,0.110569106,0.235772358,0.028317025,1,1,242
0.36013986,0.100303951,0.259835909,0.032922237,7.892413555,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.346801347,0.097484277,0.24931707,0.032747783,7.613250338,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.350694444,0.110091743,0.240602701,0.035476361,6.782056974,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.361774744,0.111801242,0.249973502,0.033351495,7.495121427,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.344709898,0.127329193,0.217380705,0.033108317,6.565743038,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.33559322,0.115625,0.21996822,0.033671515,6.532768774,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.311864407,0.121875,0.189989407,0.033883927,5.607065723,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.364238411,0.108626198,0.255612213,0.034143294,7.486454425,0.346341463,0.110569106,0.235772358,0.028317025,1,1,242
0.347682119,0.102236422,0.245445697,0.0311312,7.884234974,0.346341463,0.110569106,0.235772358,0.028317025,1,1,244
0.375438596,0.090909091,0.284529506,0.033378472,8.524341851,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.360544218,0.109034268,0.25150995,0.035372931,7.110237757,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.375862069,0.116923077,0.258938992,0.034206767,7.569817677,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.352313167,0.110778443,0.241534724,0.03332967,7.246838055,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.37037037,0.110062893,0.260307477,0.033769634,7.708329736,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.321799308,0.110429448,0.21136986,0.031923058,6.621228365,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.359589041,0.105263158,0.254325883,0.034225905,7.430800745,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.317880795,0.111821086,0.206059708,0.035019647,5.884117313,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.340277778,0.100917431,0.239360347,0.032308343,7.408623464,0.346341463,0.110569106,0.235772358,0.028317025,1,1,223
0.336769759,0.135802469,0.20096729,0.03524871,5.701408374,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.364583333,0.097859327,0.266724006,0.033307945,8.007819395,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.356164384,0.102167183,0.253997201,0.03304844,7.685603289,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.36026936,0.097484277,0.262785084,0.032862066,7.996608739,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.333333333,0.109034268,0.224299065,0.032908012,6.815940842,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.342192691,0.101910828,0.240281863,0.033615001,7.148054564,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.389473684,0.13030303,0.259170654,0.036461123,7.108136943,0.346341463,0.110569106,0.235772358,0.028317025,1,1,244
0.367346939,0.109034268,0.258312671,0.035350584,7.307168511,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.36013986,0.118541033,0.241598827,0.033860615,7.135098593,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.304054054,0.115987461,0.188066593,0.030533258,6.159401385,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.319727891,0.121495327,0.198232564,0.033970883,5.835366861,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.362711864,0.121875,0.240836864,0.035109288,6.859633957,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.320945946,0.106583072,0.214362874,0.033918222,6.319991434,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.323129252,0.115264798,0.207864454,0.035802544,5.805857122,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.335689046,0.120481928,0.215207118,0.032893387,6.542564953,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.346153846,0.109422492,0.236731354,0.033659225,7.033178904,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.352542373,0.084375,0.268167373,0.03437683,7.800817455,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.320945946,0.122257053,0.198688893,0.032201232,6.170226349,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.321192053,0.146964856,0.174227197,0.03643556,4.781790017,0.346341463,0.110569106,0.235772358,0.028317025,1,0,243
0.34375,0.134556575,0.209193425,0.035434326,5.903694146,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.375,0.109717868,0.265282132,0.034191789,7.758650262,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.361403509,0.118181818,0.243221691,0.034307689,7.089422179,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.33447099,0.118012422,0.216458567,0.033947641,6.376247717,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.351170569,0.107594937,0.243575632,0.034449517,7.07050927,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
