pv1..Const,pv1..male,pv1..age,pv1..I(age^2),pv1..vaccine08,pv1.global_nonconst,stat1.Const,stat1.male,stat1.age,stat1.I(age^2),stat1.vaccine08,stat1.global_nonconst,pv2..Const,pv2..male,pv2..age,pv2..I(age^2),pv2..vaccine08,pv2.global_nonconst,stat2.Const,stat2.male,stat2.age,stat2.I(age^2),stat2.vaccine08,stat2.global_nonconst
0.19358442,0.086541225,0.075279843,0.018116353,0.003480189,0.000218718,1.690125548,2.93756272,3.163971395,5.584862757,8.536894258,16.85545207,0.202656818,0.083654383,0.07445128,0.016954046,0.002406006,0.000158912,1.623123438,2.992433214,3.182049751,5.701124629,9.210731146,17.49432308
0.655382088,0.267848639,0.000280014,8.17E-05,0.32300222,0.00022006,0.199181797,1.227731614,13.19956699,15.51914171,0.976751123,16.84321821,0.648152566,0.27396164,0.000276626,8.80E-05,0.314381479,0.000193908,0.208237232,1.196802765,13.22238368,15.37907106,1.012178599,17.0962561
0.211181098,0.141285352,0.072572094,0.078751618,0.13199974,0.035461336,1.563310905,2.163903711,3.223864884,3.090479098,2.268827426,6.678624621,0.23178801,0.143144239,0.084806163,0.091304143,0.126048109,0.042232081,1.429855575,2.143828796,2.970299291,2.85122851,2.340512123,6.329150278
0.759135083,0.479047231,0.004602022,0.011277949,0.01113283,0.000843862,0.094013847,0.501031521,8.029552051,6.420986573,6.443990352,14.1550434,0.754690319,0.47647893,0.004118575,0.01099601,0.011023091,0.000664034,0.097631776,0.506911452,8.230783316,6.465961939,6.461590923,14.63435301
0.491182291,0.005466509,0.139895918,0.166496198,0.000469117,4.30E-06,0.473935311,7.718258913,2.179103645,1.91421141,12.23458663,24.71276139,0.506731972,0.004164124,0.163255391,0.201311823,0.000401775,5.15E-06,0.440809563,8.210823708,1.943810516,1.632831759,12.52392254,24.35278867
0.207718365,0.193644286,0.136363026,0.109224978,0.194955185,0.089901779,1.587257734,1.689671445,2.218527919,2.565399267,1.679768733,4.818075102,0.196978436,0.192131198,0.134278504,0.111096571,0.196181452,0.089358833,1.664636783,1.701199386,2.242330044,2.538552818,1.670575626,4.830190362
0.313680555,0.183898936,0.211785826,0.368960007,0.00241447,0.00113286,1.015114996,1.765830454,1.559176577,0.807164128,9.204302528,13.56601936,0.321644861,0.182345459,0.190626286,0.325456901,0.002543446,0.001420387,0.982246294,1.778403749,1.71277066,0.966890518,9.109073956,13.1136522
0.074152658,0.333898764,0.055435331,0.018073231,0.205022095,0.0209096,3.188618396,0.933717617,3.668942951,5.589036819,1.606233291,7.735093752,0.068677217,0.333427495,0.034755615,0.005969247,0.195440514,0.005632294,3.314356172,0.935539962,4.457141346,7.559562777,1.676122239,10.35847701
0.279250556,0.791927851,0.00025152,0.000805136,4.41E-07,2.64E-10,1.170733602,0.069594674,13.40077552,11.22935482,25.50589392,44.11209494,0.247295675,0.787653189,5.78E-05,0.000212338,2.89E-07,3.12E-12,1.338516956,0.072554442,16.17397253,13.71862326,26.32342804,52.98401695
0.052076101,0.991895056,0.210329375,0.116761484,0.199306863,0.13830793,3.773322292,0.000103189,1.569157719,2.460232682,1.647446278,3.956545413,0.061936189,0.99197508,0.229029746,0.129692433,0.208941372,0.157074067,3.484764077,0.000101162,1.446876875,2.296182169,1.578746293,3.702075636
0.089488764,0.969599806,0.048697513,0.033683043,0.143063295,0.057180441,2.883545876,0.001452389,3.885749818,4.510720842,2.144696831,5.723086754,0.079693783,0.969914253,0.042673217,0.025408108,0.135915097,0.042414014,3.071135625,0.001422484,4.108300759,4.995854296,2.223608088,6.320552926
0.86711293,0.756211365,1.66E-05,6.20E-05,0.513384492,8.43E-05,0.027998253,0.096385255,18.54893334,16.03920019,0.427162639,18.76219828,0.87055909,0.757753977,2.83E-05,0.000114135,0.514969356,0.00014003,0.026552169,0.095130021,17.53053268,14.88719443,0.42395659,17.74730519
0.602110484,0.271479548,0.022552287,0.014919096,0.067812561,0.006118647,0.271824524,1.209255856,5.20266497,5.925996867,3.335190328,10.1928286,0.597835557,0.267809547,0.017940377,0.00944506,0.06714866,0.003197182,0.278272753,1.22793223,5.601961869,6.7366731,3.351380937,11.49097116
0.687771234,0.17504791,0.011183623,0.019857535,0.369230242,0.014516959,0.161508745,1.839172978,6.435904002,5.42437558,0.806253453,8.46487544,0.68665743,0.16582017,0.013715242,0.027350391,0.364587178,0.017291708,0.162727783,1.920331052,6.074431689,4.868555109,0.822030451,8.115056404
0.215434799,0.30707948,0.080613996,0.056524806,0.022772596,0.016157859,1.534523613,1.043195352,3.052479245,3.636524765,5.185768756,8.250697422,0.19242185,0.309093297,0.073492372,0.055203124,0.024425833,0.016604898,1.69897675,1.034546141,3.203243758,3.675939794,5.064139234,8.196115115
0.275819722,0.894093907,0.04091577,0.064330513,0.1127159,0.03771711,1.187572684,0.017722473,4.179500013,3.422064589,2.515723379,6.555282889,0.262223945,0.894639943,0.037693146,0.061930082,0.117849089,0.036564307,1.256977709,0.017539126,4.318815765,3.484927281,2.445676218,6.617365474
0.159128486,0.257476102,0.09552899,0.163378077,0.670792817,0.122950155,1.982488572,1.282276962,2.778644475,1.942677806,0.180676143,4.191952502,0.160365949,0.255683776,0.106782928,0.184668959,0.667399626,0.12054538,1.97077194,1.291977857,2.601198618,1.759643735,0.184658932,4.231457993
0.483850837,0.774254784,0.002353431,0.002541808,0.06509939,0.003110146,0.490171445,0.08226224,9.25118473,9.110252466,3.402456843,11.54617102,0.477607007,0.774319066,0.002352711,0.002216522,0.061036372,0.002570272,0.504322452,0.082214092,9.25174532,9.360991429,3.508997665,11.92748707
0.009756097,0.525641412,0.371400604,0.116121567,0.001968053,0.001654803,6.678897142,0.40281039,0.798972997,2.468867486,9.579095751,12.8081469,0.013163488,0.526616314,0.395552866,0.140112303,0.001919136,0.001688715,6.14700437,0.400916507,0.721803801,2.176725353,9.62531465,12.76757435
0.459615178,0.660517877,0.018171456,0.035148389,0.009963724,0.001219043,0.546831649,0.192895122,5.579543751,4.437951898,6.641370824,13.41937891,0.452011581,0.66118039,0.023562183,0.050689894,0.00881039,0.000946065,0.565602739,0.192092905,5.126574645,3.818490216,6.860864759,13.9263978
0.113900913,0.878472206,0.345344754,0.341134746,0.002395544,0.006028222,2.499244693,0.023380322,0.890489272,0.906162233,9.218709105,10.2226063,0.132175759,0.87690478,0.364275022,0.359173015,0.001142135,0.003513166,2.266762539,0.023992192,0.823101141,0.840782697,10.58168543,11.30247533
0.560410496,0.008707392,0.069965807,0.156519341,0.069829701,0.000360291,0.338993972,6.881880103,3.283822294,2.007536084,3.287018853,15.85719926,0.545238065,0.007135692,0.053876264,0.121384302,0.066661914,0.000214308,0.365917443,7.238491184,3.716528844,2.399367732,3.363360321,16.89618877
0.460287388,0.045699885,9.09E-05,0.000523453,0.027682712,1.10E-05,0.54519573,3.992622423,15.31691569,12.03020496,4.847719329,22.8427524,0.481635055,0.04395537,0.000302666,0.001441989,0.026601944,2.44E-05,0.495158816,4.058275376,13.05382212,10.15130753,4.916461755,21.24549997
0.784236538,0.048198445,0.035494023,0.061835154,0.157124343,0.010359339,0.074967712,3.903053016,4.421250118,3.487466367,2.001686063,9.139733646,0.782917269,0.0467067,0.041136379,0.073793258,0.153227444,0.009876005,0.075910907,3.955922901,4.170387984,3.19656171,2.039823301,9.235294487
0.20840348,0.273287146,0.035679464,0.034576189,0.063080197,0.017007067,1.582482441,1.200172789,4.412359213,4.465983017,3.454489875,8.148252611,0.221460799,0.272330913,0.033999049,0.02774038,0.060719349,0.014943002,1.494880275,1.204968391,4.494751793,4.844130167,3.517626364,8.407024337
0.225976924,0.071551659,0.122685298,0.122034198,0.013963112,0.001138052,1.466005945,3.247060767,2.382700543,2.391017222,6.042801215,13.55687427,0.229617496,0.071343135,0.091403152,0.066357161,0.012643757,0.00088317,1.443229222,3.251844412,2.84948606,3.370908294,6.218284425,14.0639866
0.104298466,0.002367158,0.366946254,0.32936376,0.303190868,0.003802568,2.63855353,9.240534869,0.813979724,0.951397777,1.060106623,11.14415744,0.112533326,0.002599629,0.35922929,0.301306221,0.291578888,0.004202515,2.518279192,9.069114441,0.840585785,1.06840401,1.112316769,10.94414428
0.34807601,0.341322761,0.094985396,0.191131297,0.83512484,0.123712345,0.880458941,0.905456735,2.7877857,1.70887578,0.043319496,4.17959241,0.362495941,0.340729597,0.113869987,0.224420281,0.832517896,0.134555399,0.829227707,0.907684272,2.499672333,1.475879798,0.044720994,4.011558553
0.433556037,0.611603433,0.017783187,0.026747361,0.006596906,0.002852785,0.613278562,0.257846616,5.617382678,4.907045107,7.379566893,11.71891884,0.455401131,0.606859413,0.028195859,0.041372098,0.002673846,0.001692799,0.557173989,0.264773627,4.8160518,4.160708392,9.017652498,12.76274403
0.662611083,0.890484253,0.020556259,0.070114486,0.009174654,0.00038965,0.190367312,0.018958944,5.364026534,3.280338036,6.788508396,15.70052373,0.658682266,0.89095773,0.012134543,0.044713007,0.009716052,0.000296363,0.19512824,0.018794337,6.291104201,4.029431442,6.68622882,16.24785214
0.937762773,0.58577305,0.009966492,0.010943293,0.009811803,0.003189409,0.006096809,0.296994045,6.640875923,6.474502754,6.668749076,11.49583932,0.938616482,0.585346384,0.014709268,0.017385886,0.008895316,0.003536581,0.005930367,0.297670695,5.950960624,5.656995041,6.843725086,11.28918971
0.681310975,0.160266142,0.005001532,0.032294449,0.004293189,1.71E-05,0.168653828,1.971713115,7.878884409,4.582797577,8.15545232,21.95374772,0.680199341,0.156562853,0.003620349,0.0260828,0.005286627,2.22E-05,0.169901524,2.007114488,8.465051932,4.95052149,7.778684876,21.42904096
0.753601073,0.612050422,0.018360023,0.038545467,0.008100772,0.001915468,0.098529836,0.257199897,5.561467038,4.280788311,7.011059555,12.5155868,0.748133553,0.611300234,0.012144248,0.023344214,0.006151557,0.001269648,0.103106106,0.258285877,6.289687277,5.142707491,7.50536207,13.33803057
0.415504408,0.021184046,0.504440049,0.711799499,0.039922718,0.004907671,0.662995496,5.31158742,0.445582929,0.1364862,4.221165982,10.63391152,0.41555519,0.020998505,0.445206656,0.62944207,0.040690502,0.005142309,0.662851126,5.326916426,0.582826232,0.23281811,4.188857889,10.54050611
0.888448777,0.699017617,0.001475235,0.015600424,0.00853893,2.91E-05,0.019674923,0.149495841,10.10929406,5.847361499,6.916807243,20.89052884,0.880996559,0.697889388,0.00031739,0.005044447,0.008909874,8.87E-06,0.022411892,0.150676835,12.96487345,7.86343504,6.840803859,23.26512787
0.055178139,0.773738165,0.156960722,0.091428888,0.029223563,0.026154506,3.676694505,0.082649744,2.003265657,2.84903346,4.754395079,7.287467594,0.055991115,0.774846725,0.173132891,0.109912715,0.023715285,0.025115743,3.652321527,0.08181945,1.855605113,2.555475875,5.115335176,7.368520799
0.070208395,0.093833831,0.352238129,0.220175234,0.575242913,0.117625793,3.278141384,2.807340248,0.865377752,1.503228749,0.313988533,4.280493872,0.086057233,0.090957509,0.354909202,0.207343649,0.588677138,0.105772147,2.946622614,2.857345118,0.855826698,1.589877415,0.292414911,4.492936112
0.479917437,0.125980179,0.0010371,0.001746784,0.135950258,0.000576978,0.499050919,2.341351913,10.76013256,9.798246491,2.22320863,14.91541202,0.474562254,0.130227685,0.000812912,0.001362771,0.129308563,0.000448563,0.511333291,2.289788293,11.21151773,10.25550807,2.300785836,15.41892292
0.930054781,0.07224821,0.016118324,0.014273831,0.004740338,0.00029635,0.007704611,3.231189138,5.789919865,6.003956839,7.975930698,16.24794168,0.930334059,0.068091162,0.020620657,0.020255318,0.002211452,0.000212116,0.007643051,3.32844648,5.358571545,5.389754713,9.365188887,16.91675654
0.45521509,0.40880089,0.060113824,0.046157311,0.065732015,0.03102185,0.557634058,0.682285325,3.534241475,3.975844204,3.386508196,6.946126958,0.459796301,0.406954716,0.056655966,0.041099684,0.04289885,0.022664121,0.546390488,0.687679724,3.632666775,4.171900035,4.099383642,7.573944345
0.616452051,0.927447569,0.158738891,0.340467948,0.011419162,0.004629124,0.250885796,0.008291316,1.986198854,0.908668513,6.398891856,10.75077545,0.599145719,0.927587768,0.125832118,0.292610347,0.012330534,0.003775497,0.276286276,0.008259214,2.34318409,1.10757202,6.262711553,11.15844636
0.201319027,0.394236026,0.450965396,0.608911485,0.061318988,0.06624372,1.63277956,0.725836662,0.568224301,0.261763064,3.501345595,5.428829226,0.213072497,0.392206939,0.475705576,0.635699508,0.064969274,0.068156517,1.550426444,0.732088878,0.50869212,0.224410746,3.4057576,5.371897007
0.783342798,0.728579014,0.000383311,0.000175031,0.020120668,3.10E-05,0.075605987,0.120420367,12.61183767,14.08177605,5.401394599,20.76576556,0.78768113,0.725910492,0.000428018,0.000179923,0.020083714,1.82E-05,0.072534882,0.122899768,12.40573141,14.02994385,5.404603151,21.83169179
0.997082811,0.648139227,2.27E-06,1.45E-05,0.078046252,5.57E-06,1.34E-05,0.208254164,22.35572586,18.80004975,3.105124755,24.1951204,0.997154647,0.649177106,1.79E-06,3.82E-06,0.066612944,2.68E-06,1.27E-05,0.206939165,22.80688985,21.35331847,3.364570688,25.66046442
0.856926717,0.041191843,7.14E-05,5.59E-06,0.013196746,1.21E-06,0.032503652,4.168105163,15.77374554,20.62209346,6.142542122,27.25395586,0.863159759,0.039991424,0.000141667,9.21E-06,0.009333167,6.37E-07,0.029705671,4.218248385,14.47985113,19.66905753,6.757935748,28.53272682
0.807422575,0.249267252,0.000807826,0.000235145,0.024616318,8.42E-05,0.059415241,1.327405811,11.22316442,13.52708577,5.050677027,18.76446596,0.813320547,0.246193028,0.001126613,0.00035859,0.022216218,0.000115044,0.055764223,1.344778483,10.60698476,12.73649186,5.22877156,18.14038375
0.647128761,0.040657513,0.027418466,0.090101307,0.107233713,0.001313036,0.209539267,4.19023282,4.864265624,2.872562482,2.594523092,13.27082633,0.635487171,0.039539108,0.020141907,0.06749313,0.103320434,0.000868589,0.224692932,4.237553333,5.39955321,3.342959064,2.65352688,14.09728028
0.486854558,0.052180221,0.001129475,0.003533722,0.007520372,1.87E-05,0.483470402,3.769981154,10.60229344,8.50911336,7.144273808,21.777758,0.472222193,0.050845596,0.00081815,0.002936049,0.008069985,8.68E-06,0.516771347,3.81335216,11.19960027,8.846789674,7.017877188,23.30877435
0.609024579,0.607565556,0.029039972,0.076339058,0.226972948,0.022779477,0.261597778,0.263735201,4.765242288,3.141169355,1.459730866,7.563790595,0.60047315,0.60963919,0.028667054,0.074439075,0.223007739,0.019880548,0.274282868,0.260700675,4.787497121,3.18231767,1.484910932,7.836026982
0.020982205,0.931372911,0.287803737,0.116780759,0.073192716,0.039149684,5.328269767,0.007416246,1.129866873,2.459973411,3.209927726,6.480725873,0.022015183,0.931291201,0.307459639,0.13434527,0.06857587,0.04535222,5.244584698,0.00743396,1.041556968,2.241561282,3.316783585,6.186592283
0.509698554,0.272507399,0.032072807,0.053994781,0.000896172,0.000232299,0.434685915,1.204081713,4.594600995,3.712860528,11.03066135,16.73497202,0.494775356,0.271105523,0.018560194,0.026027058,0.000821204,0.000134902,0.466124819,1.211144763,5.542486463,4.954220351,11.19268545,17.82192548
0.713188523,0.372958613,0.000859058,0.010743048,0.636607617,0.000476517,0.135112993,0.793783205,11.10908628,6.507333619,0.223206362,15.29801458,0.715352705,0.374879328,0.001492418,0.017822725,0.639786101,0.00050853,0.132989143,0.787426841,10.08795283,5.613490701,0.219022022,15.1679723
0.40309909,0.35391468,0.076430825,0.135836614,8.89E-05,5.05E-06,0.699061897,0.859371331,3.139209896,2.224500132,15.35846784,24.39147514,0.373226194,0.352518159,0.064521279,0.133908901,0.00014505,3.98E-06,0.792894934,0.8643718,3.417176492,2.246593479,14.43539701,24.86952751
0.206835811,0.747249418,0.127411406,0.201181592,0.015415519,0.01170648,1.593436702,0.103856881,2.323763775,1.633775834,5.868347119,8.895225549,0.214399272,0.744784402,0.147213392,0.23422418,0.014326934,0.009704448,1.541469053,0.105965977,2.100890367,1.415023929,5.997405357,9.270341893
0.547658206,0.149341323,0.040105252,0.331828547,0.000662448,2.63E-07,0.361529155,2.078965877,4.213426276,0.941748618,11.59175648,30.29987999,0.54457306,0.149530398,0.032815874,0.302071373,0.000875511,4.11E-07,0.36712959,2.077034887,4.555359507,1.065027281,11.07390417,29.4100971
0.931609575,0.136062238,1.15E-05,1.93E-06,0.004238564,7.71E-08,0.007365058,2.221937231,19.2370311,22.66755723,8.178678075,32.75620633,0.927719992,0.136442612,7.78E-06,1.29E-06,0.006863818,1.45E-07,0.008228996,2.217627253,19.99190123,23.43920469,7.308264615,31.48911333
0.58653796,0.806141801,0.007009874,0.003957284,0.008316121,0.001057543,0.295783473,0.060224284,7.270437046,8.303312114,6.96410081,13.70361308,0.580033352,0.805319098,0.009206814,0.006173246,0.007013814,0.000741114,0.306180732,0.060747032,6.782262113,7.499023463,7.269427838,14.41471089
0.832897123,0.081544584,0.004211329,0.007577417,0.000432891,2.45E-06,0.044515673,3.03384461,8.190372093,7.130722899,12.38459385,25.83671593,0.822125935,0.080870754,0.002537759,0.005518187,0.000450404,6.59E-07,0.050540202,3.047314685,9.113168802,7.701273866,12.31055357,28.46435456
0.998426167,0.688431517,0.016888405,0.056406732,0.034748037,0.002586661,3.89E-06,0.16078859,5.707933847,3.640005983,4.45751381,11.91477473,0.998346566,0.685868658,0.013526147,0.056309635,0.028663324,0.001258592,4.29E-06,0.163594305,6.098959945,3.642874511,4.787721214,13.35552366
0.08966851,0.241595199,0.395215563,0.582696696,0.365125822,0.183719864,2.88031445,1.371261846,0.722834959,0.30189526,0.820185889,3.388686322,0.092043041,0.251389661,0.402017141,0.585697202,0.367864635,0.176529954,2.83827388,1.315564372,0.702284474,0.29711426,0.810865006,3.468529417
0.848020472,0.016088825,0.025598352,0.096038078,0.080468602,0.000653274,0.036727718,5.793140284,4.982946307,2.77013472,3.055411646,14.6670281,0.848295432,0.016044234,0.02342392,0.087112503,0.076193388,0.000590466,0.036593311,5.798019741,5.136790055,2.92693923,3.144285006,14.8691959
0.181099478,0.693187103,0.036316824,0.01870325,0.140370122,0.024353676,1.78857831,0.155656785,4.38216577,5.529050723,2.173897035,7.43014494,0.148553484,0.694585989,0.024744929,0.011532735,0.142940329,0.016004637,2.087041762,0.154165534,5.041648704,6.381324336,2.146016551,8.269753539
0.482351531,0.682637469,0.047495122,0.07191175,0.000892954,0.000637435,0.493542019,0.167171999,3.927761628,3.238835127,11.03733003,14.71611532,0.495167066,0.681381824,0.062046826,0.100830005,0.001078641,0.000810901,0.465279083,0.168574489,3.481810343,2.692365823,10.68746098,14.23472857
0.405132611,0.265001182,0.059461246,0.103837518,0.161297145,0.03875685,0.693039039,1.242440739,3.552348199,2.645591247,1.962022833,6.500895523,0.401875868,0.266232681,0.065176272,0.121909946,0.15621553,0.03677529,0.702706187,1.236055143,3.400509829,2.392609921,2.010483459,6.605858239
0.398428069,0.352601922,1.25E-05,0.000174203,0.057984232,5.17E-06,0.713065335,0.864071113,19.07974395,14.09070445,3.594122534,24.34652099,0.400484487,0.357038417,2.81E-05,0.00032212,0.05745588,8.00E-06,0.706871114,0.848283375,17.53890039,12.93717854,3.609341078,23.47176614
0.286900359,0.401501857,2.52E-05,2.17E-05,0.00359037,6.67E-07,1.134110019,0.703823682,17.74867564,18.03594725,8.480177735,28.44083375,0.284818504,0.399017571,3.24E-05,2.95E-05,0.003887685,7.56E-07,1.143953389,0.711284946,17.26941322,17.45020405,8.335543121,28.19011588
0.066953114,0.753265592,0.353759286,0.511613288,0.077105219,0.076883067,3.356182362,0.098807342,0.85992641,0.430766071,3.124886969,5.130939238,0.067883207,0.75487857,0.342155515,0.48984237,0.064833227,0.075864541,3.333477449,0.097477026,0.902338245,0.476872503,3.40921637,5.157611772
0.225757364,0.220262162,0.060700972,0.05893859,0.045469841,0.009443157,1.467393676,1.502662402,3.518127993,3.567003109,4.001127358,9.324929847,0.242255768,0.220736371,0.063325704,0.0602822,0.045977254,0.009267636,1.367419366,1.499577569,3.448069209,3.529603575,3.982427639,9.362453855
0.407145909,0.930816001,0.032825342,0.048559779,0.06754577,0.028921022,0.687119408,0.007537404,4.554865504,3.890506425,3.341676135,7.08637308,0.412958531,0.931309046,0.032648724,0.046642639,0.070077573,0.027896822,0.670267008,0.00743009,4.564105286,3.958233039,3.281202342,7.158484985
0.42835891,0.122615071,0.002164935,0.013039029,0.003407323,9.52E-05,0.627268799,2.383595206,9.404161308,6.163806928,8.575414766,18.51993409,0.435437738,0.122757638,0.003496564,0.019644596,0.002434483,9.69E-05,0.608275808,2.381779549,8.528350662,5.443204591,9.1891924,18.4838954
0.130019349,0.420203985,0.061070273,0.024833017,0.108522055,0.023231032,2.292273487,0.64974466,3.508077793,5.035493081,2.575612993,7.524532649,0.127205408,0.423370836,0.052602677,0.017419518,0.104890121,0.015698418,2.326281686,0.640939387,3.756496858,5.653605797,2.629569932,8.30839064
0.379978344,0.952116013,0.152342165,0.260569113,0.000547232,0.000376697,0.770771966,0.003605972,2.048640568,1.265730783,11.94741704,15.76813712,0.391500825,0.952203378,0.140002342,0.227243191,0.000608866,0.000406181,0.734275525,0.00359281,2.177933419,1.458034003,11.74867261,15.61742478
0.824678862,0.734111206,0.003968731,0.003681465,0.204425479,0.008639715,0.049076064,0.115370162,8.298066572,8.434606592,1.61047191,9.502771327,0.828474942,0.734447707,0.002305677,0.000930032,0.183330143,0.002856537,0.046940655,0.115066873,9.288731926,10.96192307,1.770419725,11.71629063
0.266653968,0.620653344,0.001068945,0.000414935,0.072678484,0.00066499,1.23387911,0.244950361,10.70416663,12.46370776,3.221466664,14.63147789,0.243933081,0.624066639,0.000989329,0.000398207,0.05937948,0.000439442,1.357719629,0.240193161,10.84743082,12.54058904,3.554631804,15.46000825
0.698208388,0.111213024,0.007639013,0.016087782,0.400719464,0.009615613,0.150342374,2.536898859,7.116207531,5.793254206,0.706166267,9.288734309,0.690370318,0.1155784,0.00447269,0.00726249,0.393774732,0.006304605,0.158684766,2.47623809,8.081196891,7.206873534,0.727253977,10.1329498
0.386927569,0.094593069,0.041174561,0.032098509,0.054019906,0.010870685,0.748575633,2.794418631,4.168816126,4.593227904,3.712083953,9.043371039,0.408518798,0.091537565,0.062762265,0.052360508,0.049006538,0.013794546,0.683107265,2.847123808,3.462844342,3.764212512,3.875129188,8.566963989
0.999484416,0.764189148,0.004450212,0.013392382,0.004109309,8.96E-05,4.18E-07,0.089990567,8.090327437,6.116525,8.234871172,18.64056658,0.999508733,0.765937801,0.006469416,0.017295124,0.003536354,0.000120879,3.79E-07,0.088620877,7.414670597,5.666175332,8.507758392,18.04144838
0.103077498,0.182565893,0.227126459,0.269079071,0.059429556,0.043405301,2.657270224,1.776612093,1.458766667,1.22143574,3.553232874,6.274347398,0.10261697,0.182048351,0.215068136,0.252847295,0.057794645,0.043719318,2.664392953,1.78082258,1.536978328,1.307502747,3.599566357,6.25993045
0.665199824,0.272919695,8.29E-05,3.76E-06,0.346227383,9.56E-06,0.187268485,1.202013103,15.49061193,21.38462991,0.887236161,23.11626138,0.651236593,0.268333685,6.22E-05,2.73E-06,0.336204993,5.98E-06,0.204344647,1.225245431,16.03332394,21.9947626,0.92484901,24.05562606
0.672849308,0.260602396,0.038248025,0.142799126,0.066256367,0.003418512,0.178287242,1.265554057,4.293958092,2.147533577,3.373412877,11.35709968,0.689039234,0.263153783,0.037559794,0.129432327,0.066854816,0.00477987,0.160127417,1.252089428,4.324846834,2.2992999,3.358601634,10.68668395
0.649348021,0.171047098,0.184744832,0.189627422,0.053790586,0.041357057,0.206723098,1.873742175,1.759035758,1.720509906,3.719186068,6.371024426,0.629662392,0.173911701,0.168481566,0.174757124,0.052886988,0.038709964,0.232518856,1.848897283,1.896402333,1.841654755,3.747486365,6.503316467
0.817176305,0.00730615,0.002942151,0.00111713,0.030716137,4.03E-05,0.053443396,7.196116927,8.842999923,10.62261465,4.668757796,20.23838244,0.817298219,0.007579801,0.003012268,0.001040613,0.030453173,3.73E-05,0.053370862,7.130158826,8.80002258,10.75387287,4.683526389,20.39386787
0.589317674,0.195244125,0.10324438,0.157419464,0.007937352,0.003890166,0.29141111,1.67759652,2.654697739,1.998841696,7.047555088,11.09860679,0.604715399,0.197864325,0.125019593,0.192549367,0.007007996,0.005010655,0.26794237,1.658068415,2.353281464,1.698002857,7.27091834,10.59237713
0.389575785,0.577097765,0.08009186,0.177323994,0.042020497,0.010287891,0.740265678,0.310950076,3.063036665,1.819909971,4.134378404,9.153575471,0.380868717,0.576997243,0.04930905,0.104916118,0.041462266,0.010661941,0.767896041,0.311114246,3.864800686,2.629176467,4.157021024,9.082149531
0.516670141,0.751817571,0.032152828,0.051475863,0.862495407,0.085310589,0.42053514,0.100010052,4.590329748,3.79272234,0.029997718,4.922913379,0.51080688,0.751512209,0.031352701,0.050390553,0.857656098,0.084883318,0.432413849,0.100264705,4.633545959,3.828415344,0.032169525,4.932955385
0.576172722,0.804514005,8.27E-06,4.17E-05,0.007372102,6.06E-06,0.312462978,0.061260911,19.87424802,16.79269684,7.179992298,24.02888765,0.57015616,0.801756025,2.96E-06,2.10E-05,0.005583801,1.38E-06,0.322421289,0.06303872,21.84049633,18.09952513,7.679940547,26.98705231
0.423775348,0.068803847,0.022664859,0.063317021,0.140754136,0.002533373,0.63982176,3.311328549,5.194010179,3.448295847,2.169695131,11.95640723,0.433566774,0.063723963,0.024583337,0.066320058,0.135777547,0.002955463,0.613249922,3.437709932,5.053000169,3.371829786,2.225171873,11.64820018
0.598220412,0.332922404,0.022095045,0.014796612,0.032017586,0.009954228,0.27768829,0.937496914,5.238285028,5.94052485,4.597555018,9.219515746,0.602361376,0.327855732,0.027305573,0.020718071,0.031844991,0.014089723,0.271449071,0.957348873,4.871385229,5.350353402,4.606822311,8.524619251
0.468656157,0.689626902,0.002057733,0.000627993,0.059874214,0.001340085,0.525142705,0.15948956,9.497310757,11.69111421,3.540865414,13.23004395,0.476589425,0.687945266,0.001934376,0.000532208,0.058017704,0.00102887,0.506657419,0.161318751,9.610788107,11.99928993,3.593163365,13.75858887
0.370732716,0.230302486,0.059160437,0.040321773,0.253328674,0.054327816,0.801207083,1.438992251,3.560765863,4.204293283,1.304852958,5.825437838,0.373779199,0.235418515,0.057037341,0.037285761,0.253586604,0.0534306,0.791061979,1.40782065,3.621502456,4.337311248,1.30343571,5.858743309
0.445215396,0.535385783,0.058466423,0.097840395,0.339849444,0.091199954,0.582803847,0.384158978,3.5803616,2.74039801,0.910999186,4.78940178,0.423890037,0.535780932,0.066706852,0.128758979,0.335297078,0.07993824,0.639505175,0.383415559,3.362250419,2.307403454,0.928330662,5.05300188
0.619135653,0.101977813,0.004659255,0.003039227,0.001436532,1.82E-05,0.247084275,2.674336606,8.007167761,8.78376844,10.15829784,21.83135034,0.617470736,0.104852007,0.002708593,0.00105057,0.001283955,4.64E-06,0.249438484,2.630146971,8.994055302,10.73625029,10.36545168,24.56326515
0.794022725,0.618584936,0.000232943,0.000710914,0.050621717,0.00027743,0.068168244,0.247861453,13.54474449,11.46049394,3.820745273,16.37988168,0.802812678,0.615191366,0.000411568,0.001097395,0.039753627,0.000407082,0.062354403,0.25268419,12.47892933,10.65557785,4.228368892,15.612992
0.844068373,0.778132641,0.001130354,0.002508015,0.002516525,3.69E-05,0.038687842,0.079384952,10.60085451,9.134736846,9.128539855,20.41380524,0.847090618,0.775657564,0.002727783,0.006786342,0.001295662,6.08E-05,0.037184142,0.081215015,8.981154411,7.328665433,10.34869529,19.41730539
0.123596117,0.71533799,0.056872162,0.041271211,0.438415332,0.09572079,2.371148181,0.133003519,3.626328121,4.16484412,0.600426528,4.69263952,0.13021591,0.716126035,0.072816808,0.055625057,0.417529674,0.124860762,2.289928639,0.132234846,3.218354199,3.663249184,0.657257916,4.161112126
