Est.NT.LB,Est.NT.UB,Est.AT.LB,Est.AT.UB,Est.CO.LB,Est.CO.UB,True.NT.LB,True.NT.UB,True.AT.LB,True.AT.UB,True.CO.LB,True.CO.UB,CI.NT.LB,CI.NT.UB,CI.AT.LB,CI.AT.UB,CI.CO.LB,CI.CO.UB,Cover.NT,Cover.AT,Cover.CO
0.178409091,0.245454545,0,0.621552975,0.158545145,0.435785608,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.086776707,0.336136265,0,0.781819186,0.034029569,0.540475843,1,1,1
0.082891481,0.172322375,0,0.288135593,0.201616705,0.437379525,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.016709099,0.263762509,0,0.549750744,0.059963169,0.529686866,1,1,1
0.09738885,0.220183486,0,0.677966102,0.124415678,0.506772144,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.014237091,0.299106226,0,0.761637456,0.043029824,0.599077052,1,1,1
0.08004827,0.172667702,0,0.540350877,0.205682374,0.507589782,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.258097226,0,0.731365935,0.099395829,0.599818732,1,1,1
0.162929452,0.243902439,0,0.394607843,0.107474804,0.335029922,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.062712877,0.330357143,0,0.609030462,0,0.444566564,1,1,0
0.141681603,0.236842105,0,0.450355707,0.119002675,0.409455169,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.057876629,0.31934185,0,0.665265805,0,0.516385448,1,1,1
0.143479675,0.232,0,0.467654987,0.096417648,0.382172131,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.06577057,0.312523321,0,0.695594943,0,0.477035405,1,1,1
0.083712121,0.175,0,0.483552632,0.127822842,0.422999227,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.006258438,0.268915643,0,0.688908738,0.010169288,0.516041666,1,1,1
0.105856921,0.201754386,0,0.642857143,0.187663055,0.440042814,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.026497087,0.27562043,0,0.775,0.093814514,0.537534706,1,1,1
0.128249431,0.243697479,0,0.484745763,0.024816503,0.354940895,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.049673981,0.322040902,0,0.678354817,0,0.454512707,1,1,1
0.117291256,0.239316239,0,0.561461794,0.096082543,0.440165062,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.027385482,0.326931818,0,0.708342777,0,0.522597747,1,1,1
0.103768002,0.189189189,0,0.51457976,0.216827176,0.475139257,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.014267066,0.257892196,0,0.727763926,0.097625972,0.586754583,1,1,1
0.061888587,0.166236413,0,0.493281075,0.161401103,0.458722617,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.245800034,0,0.679837691,0.038213638,0.578067776,1,1,1
0.093098958,0.198717949,0,0.438867925,0.170631259,0.441099963,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.273298557,0,0.665487421,0.042578515,0.531469098,1,1,1
0.132835821,0.24,0,0.408885116,0.129226082,0.428237472,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.041043224,0.320817669,0,0.666666667,0,0.532740952,1,1,1
0.108324043,0.202341137,0,0.468085106,0.13483131,0.424823211,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.019760568,0.295903642,0,0.666666667,0.007728345,0.528316417,1,1,1
0.06626878,0.128215682,0,0.522408964,0.211090567,0.445290038,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.210932934,0,0.704893509,0.096958189,0.554038296,0,1,1
0.083819629,0.187152392,0,0.404761905,0.21002286,0.469734557,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.271767222,0,0.618725649,0.092551049,0.570128432,1,1,1
0.151677419,0.223677419,0,0.594339623,0.152455071,0.465535379,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.074190403,0.304697431,0,0.717609813,0.085748351,0.566669847,1,1,1
0.148136598,0.254545227,0,0.4,0.162138347,0.450955911,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.063177613,0.322486575,0,0.645855239,0.051655599,0.554906238,1,1,1
0.10892173,0.177887247,0,0.396119103,0.188291754,0.43537153,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.008014013,0.274499193,0,0.59960565,0.050062347,0.565924703,1,1,1
