"Estimate_NTLB","Estimate_NTUB","Estimate_ATLB","Estimate_ATUB","Estimate_COLB","Estimate_COUB","True_NTLB","True_NTUB","True_ATLB","True_ATUB","True_COLB","True_COUB","Coverage_NT","Coverage_AT","Coverage_CO"
0.084529506,0.198564593,0,0.510691824,0.151720565,0.476502732,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.117542419,0.203749316,0,0.362945646,0.210471176,0.44858721,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.192765568,0.26984127,0,0.448929774,0.174706179,0.453026976,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,1,1
0.151909722,0.203191774,0,0.596078431,0.259370684,0.519135774,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.083419421,0.172303632,0,0.358562958,0.218417485,0.480960594,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.115952159,0.214363291,0,0.493278784,0.180630672,0.484544435,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.118448637,0.211858133,0,0.604166667,0.21486149,0.496091569,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.126860496,0.234782609,0,0.510277678,0.092714323,0.414009528,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.092529951,0.209090909,0,0.628070175,0.191606868,0.537799625,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.108321328,0.205666461,0,0.549719888,0.241187342,0.51448544,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.109447005,0.201612903,0,0.49017094,0.183442102,0.465737952,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.038180558,0.142672859,0,0.396825397,0.237462063,0.524449054,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.084264899,0.188601247,0,0.316917173,0.144049099,0.390844242,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.116073266,0.204568841,0,0.589285714,0.161954126,0.471884655,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.115201465,0.213675214,0,0.517241379,0.130004498,0.444239873,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.070442478,0.141238938,0,0.634097707,0.233103225,0.513328279,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.033735864,0.198198198,0,0.50094162,0.038842126,0.365028127,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,0
0.187024457,0.260869565,0,0.343441347,0.20399012,0.389449951,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.070664715,0.154181242,0,0.55400982,0.218722262,0.477435169,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.120741758,0.227884615,0,0.575757576,0.170263198,0.47619609,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.162423461,0.232034746,0,0.465909091,0.276635525,0.523799063,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,0
0.06528072,0.203389831,0,0.414300203,0.053466403,0.366217354,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.096550654,0.18687147,0,0.53701016,0.255547635,0.543706605,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.097051253,0.195121951,0,0.450255102,0.15878317,0.408794749,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.139180672,0.214810924,0,0.389830508,0.211323381,0.435661855,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.157344773,0.263157895,0,0.660007399,0.209129193,0.544323814,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.064608135,0.166666667,0,0.457142857,0.174733096,0.484919016,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.169422572,0.25,0,0.404802591,0.13494125,0.397453566,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.117526618,0.229115479,0,0.427298311,0.156101855,0.400704225,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.053827399,0.159266208,0,0.513661202,0.148496367,0.486822897,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.134234837,0.184754522,0,0.516618143,0.273508482,0.525519219,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,0
0.144012296,0.238839882,0,0.579693916,0.172017026,0.500038587,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.123652183,0.232758621,0,0.482003108,0.207547967,0.520318021,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.1,0.191666667,0,0.366606171,0.140357573,0.390839695,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.142857143,0.243697479,0,0.492627042,0.149111781,0.455265739,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.077354403,0.179049318,0,0.644150943,0.162706451,0.501284409,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.176541976,0.225085665,0,0.603122967,0.22322716,0.489552435,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.157706093,0.251723187,0,0.447916667,0.106680351,0.421021975,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.1151972,0.217391304,0,0.50530504,0.221378249,0.528420529,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.078431373,0.157378741,0,0.628733766,0.182938438,0.496674026,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.121924549,0.215144888,0,0.589115646,0.197194352,0.482296138,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.111407249,0.209621535,0,0.473754233,0.211654885,0.468557534,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.097720126,0.183333333,0,0.593512082,0.182008295,0.493007769,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.103032517,0.169595111,0,0.449450549,0.247158663,0.547575913,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.145688583,0.225334601,0,0.5,0.205392156,0.461572408,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.053431451,0.128070175,0,0.42353644,0.162509055,0.427836113,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.093515671,0.18972704,0,0.513392857,0.158585859,0.487704918,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.083333333,0.172619048,0,0.649460189,0.12654594,0.464806164,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.124426451,0.210526316,0,0.594373866,0.198678345,0.52526003,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.062691131,0.155149324,0,0.46302987,0.204235064,0.461761718,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.034303321,0.173913043,0,0.606174957,0.094368103,0.441996619,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.104024983,0.204024983,0,0.541182171,0.203811067,0.452257472,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.079324077,0.198564593,0,0.427115987,0.058931376,0.346629269,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,0
0.137362637,0.235294118,0,0.495737425,0.107719451,0.376975331,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.105244997,0.205197133,0,0.382034632,0.157692308,0.486903241,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.118098958,0.228968254,0,0.612615955,0.104284731,0.461219359,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.133274704,0.220338983,0,0.520215633,0.135908374,0.39170148,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.100114224,0.20661157,0,0.365062389,0.216491512,0.452335927,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.139168454,0.236842105,0,0.414215686,0.221637726,0.449862669,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.139334862,0.247706422,0,0.340909091,0.152735408,0.376202461,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.192558971,0.237604016,0,0.587962963,0.177580755,0.399182132,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.118245294,0.193891397,0,0.271043771,0.2486983,0.434378362,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.111033951,0.180208333,0,0.226415094,0.276844001,0.431454941,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.077272073,0.154703275,0,0.303225806,0.211694041,0.467062505,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.106424042,0.200441136,0,0.582510132,0.17404961,0.447780923,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.13629907,0.239669421,0,0.473684211,0.21441224,0.522013508,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.158275862,0.232758621,0,0.556779661,0.129126957,0.448426443,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.080200501,0.194235589,0,0.5495338,0.159249251,0.44887176,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.079059829,0.205128205,0,0.454074074,0.166624421,0.457957592,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.08030361,0.165773696,0,0.507346939,0.189174733,0.44227512,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.075958702,0.173303835,0,0.537931034,0.166468942,0.476081791,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.104973413,0.183234282,0,0.275362319,0.191211537,0.433040284,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.160185185,0.228968254,0,0.375348491,0.11674046,0.389772916,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.129722821,0.230769231,0,0.367619048,0.13257501,0.409479044,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.083405325,0.168067227,0,0.378787879,0.190832617,0.420308196,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.121710526,0.244517544,0,0.41754386,0.172657687,0.453852948,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.115943945,0.181517715,0,0.55029838,0.16752062,0.435677525,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.135678815,0.256880734,0,0.67178881,0.149329714,0.492915474,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.113673942,0.237333887,0,0.530266344,0.123778016,0.456683077,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.126838235,0.235294118,0,0.495014245,0.142100101,0.439589007,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.0913339,0.196261682,0,0.492909028,0.207674054,0.493738819,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.123997494,0.207330827,0,0.445238095,0.131386138,0.437241542,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.092329545,0.178629531,0,0.370485036,0.141612214,0.387881127,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.127428127,0.238539239,0,0.5,0.027549231,0.334670893,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.073449803,0.191445349,0,0.339622642,0.112999404,0.410457151,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.134084205,0.238938053,0,0.514817629,0.186052954,0.481161247,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.093300111,0.200442968,0,0.728571429,0.183499446,0.554355506,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.067870826,0.188560482,0,0.474025804,0.101470456,0.433268293,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.125371976,0.218592315,0,0.649550706,0.132548878,0.495190313,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.129133858,0.224786032,0,0.503540928,0.122444951,0.435196315,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.085397317,0.181997455,0,0.447727273,0.221345924,0.49820235,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.103541264,0.201612903,0,0.525793651,0.078571625,0.455832234,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.093034483,0.196482759,0,0.316666667,0.16248324,0.410494115,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.084112642,0.193277311,0,0.480874317,0.169248661,0.50321556,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.077043944,0.194915254,0,0.555295342,0.05974026,0.441617008,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.1015625,0.212794613,0,0.541793313,0.222624139,0.474688431,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.114053746,0.224861237,0,0.34,0.114706056,0.382909822,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.111238678,0.205128205,0,0.372106481,0.209828158,0.441831027,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.000459559,0.101299895,0,0.615384615,0.207667565,0.531085026,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,1,1
0.124597068,0.234819165,0,0.552542373,0.154711885,0.507765861,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.138725642,0.245901639,0,0.357276119,0.039287363,0.354451624,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.050501672,0.165886288,0,0.566666667,0.109677419,0.504312342,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.119747899,0.212184874,0,0.245901639,0.1649504,0.376471974,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.123786862,0.230088496,0,0.705882353,0.158985683,0.496141701,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.110296929,0.195042691,0,0.46344086,0.158946716,0.463577217,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.101025456,0.209677419,0,0.535016835,0.190945736,0.486015504,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.14535809,0.257427056,0,0.40843465,0.144111452,0.415156432,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.13531514,0.245614035,0,0.582854388,0.196702385,0.490046264,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.084377499,0.187539733,0,0.444875776,0.157955614,0.444944945,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.06522717,0.164807203,0,0.709090909,0.164655159,0.539083158,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.195721925,0.281818182,0,0.585185185,0.200069464,0.485576059,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.117818182,0.231404959,0,0.377444589,0.146483112,0.397775294,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.13468754,0.219433303,0,0.534360555,0.119274318,0.439620503,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.138971203,0.2119722,0,0.513459621,0.154966867,0.468957251,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1,1,1
0.204163661,0.265670076,0,0.458164642,0.219090048,0.485948052,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,1,1
