"Estimate_NTLB","Estimate_NTUB","Estimate_ATLB","Estimate_ATUB","Estimate_COLB","Estimate_COUB","True_NTLB","True_NTUB","True_ATLB","True_ATUB","True_COLB","True_COUB","Coverage_NT","Coverage_AT","Coverage_CO"
0.129940235,0.198316304,0,0.299233716,0.210907231,0.404188754,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.059292035,0.121238938,0,0.240196078,0.314599055,0.451350589,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0,1,1
0.083819629,0.188560482,0,0.319285714,0.243142392,0.469734557,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.166333333,0.214333333,0.015898251,0.304466509,0.279419563,0.444450456,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.148136598,0.256198347,0,0.279488066,0.215412423,0.450955911,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.101547651,0.179133858,0,0.238276782,0.259025441,0.442487177,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.049107143,0.166754202,0,0.18176589,0.264719922,0.456539083,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.10804769,0.215485707,0,0.253118122,0.225432288,0.441312249,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.08802297,0.192477571,0.001277139,0.322208779,0.235216813,0.461190791,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.133803886,0.229508197,0,0.243406985,0.1973053,0.416295095,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.108587525,0.204240618,0,0.18,0.203626621,0.375057915,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.148467433,0.24137931,0,0.27936879,0.259480338,0.469150793,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.145043383,0.220673635,0,0.429233512,0.222480548,0.447873637,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.153055984,0.237801746,0,0.633333333,0.109182947,0.479116587,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.085745735,0.203344482,0,0.311989956,0.196939652,0.438337901,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.053626007,0.194915254,0,0.345039508,0.165260422,0.415815401,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.145933014,0.216108453,0,0.23923445,0.269418391,0.42518638,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.091666667,0.191666667,0,0.318347953,0.167105263,0.387777778,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.067820013,0.162782911,0,0.220810647,0.333109202,0.509015971,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.091063541,0.191980972,0,0.283566434,0.270273798,0.453555076,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.167404959,0.233520661,0,0.122807018,0.261143361,0.385213466,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.099724084,0.220338983,0,0.29928432,0.195275621,0.440030827,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.139688845,0.211779449,0.010111223,0.261871058,0.24976666,0.459570839,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.133145716,0.227642276,0,0.231225296,0.207933083,0.396342392,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.106481481,0.194444444,0.026315789,0.324561404,0.307186055,0.496442547,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.205590387,0.275862069,0,0.218358396,0.272168629,0.427368957,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.092607473,0.197870631,0,0.371698113,0.212816403,0.475110777,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.118789031,0.196375238,0,0.166220636,0.303460275,0.4474444,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.207814408,0.263369963,0,0.313596491,0.241381606,0.437562735,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0,1,1
0.160456731,0.203191774,0.011250402,0.344583735,0.349329587,0.50735327,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,0
0.083419421,0.163398235,0,0.244228839,0.282163258,0.480960594,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.115952159,0.214978448,0,0.413793103,0.213422036,0.485586558,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.118448637,0.211233211,0,0.45923913,0.263468828,0.496091569,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.126860496,0.229475703,0,0.258003766,0.206153648,0.414009528,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.092529951,0.209090909,0.107249255,0.475670308,0.25188467,0.495379972,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.101871242,0.199216375,0.009803922,0.460784314,0.277537089,0.516535625,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.109447005,0.201612903,0.033882784,0.283882784,0.264217585,0.452470597,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.038180558,0.141136423,0.047619048,0.301587302,0.283446651,0.502203785,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.084264899,0.175748424,0,0.199824664,0.209105612,0.390844242,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.115528208,0.212873341,0,0.642857143,0.133558212,0.472347705,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.113310709,0.213675214,0,0.234365868,0.251782215,0.445997945,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.071077399,0.141873859,0.127949485,0.480890661,0.286256038,0.467982323,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.03812021,0.191273363,0,0.280671296,0.125589247,0.361227791,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,0
0.185764376,0.260869565,0,0.282545805,0.225491774,0.390545345,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.082762631,0.146982814,0,0.423076923,0.269658038,0.467587113,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.121387677,0.228530534,0,0.3,0.272193462,0.475641738,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.163987555,0.232953072,0,0.372727273,0.31257956,0.522377451,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,0
0.05807384,0.203389831,0,0.166487069,0.160351831,0.373212796,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.09726776,0.187431694,0.14228271,0.425301577,0.299116295,0.498051241,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.097051253,0.18699187,0,0.217261905,0.247349688,0.408794749,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.148545572,0.207369101,0,0.296296296,0.255268137,0.427016554,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.165863131,0.263157895,0,0.365053322,0.318339473,0.537012541,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.064054493,0.166666667,0.107142857,0.357142857,0.21875498,0.438343701,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.175,0.25,0,0.248991122,0.205290048,0.391933816,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.117526618,0.234234234,0,0.262105373,0.209168976,0.400704225,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.053827399,0.153846154,0,0.394679864,0.208699203,0.486822897,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.134234837,0.186046512,0,0.233238687,0.381753587,0.525519219,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,0
0.153461437,0.239668334,0.036094225,0.362535328,0.261375505,0.476345788,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.124201788,0.227650064,0.143220339,0.397457627,0.249142035,0.457521641,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.097222222,0.185162602,0,0.103448276,0.263126047,0.404695544,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.143347339,0.243697479,0,0.614035088,0.097240737,0.454800622,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.076784797,0.178479712,0.009783368,0.462613557,0.232794298,0.498048597,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.177501055,0.235753482,0.080076628,0.424904215,0.281772209,0.45861255,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.156648452,0.250665546,0,0.193885089,0.233835226,0.422056499,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.1151972,0.217391304,0.007210031,0.369278997,0.27863529,0.525385632,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.079075426,0.149250864,0.027050998,0.390687361,0.282682001,0.485584028,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.120324975,0.205070738,0,0.653061224,0.184226484,0.48372031,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.112394958,0.214285714,0.018867925,0.396226415,0.235441229,0.460899901,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.097720126,0.183333333,0.122641509,0.443396226,0.240288568,0.445394007,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.111187759,0.178414649,0.081623932,0.404700855,0.261065346,0.49709271,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.137424121,0.217070138,0,0.362173649,0.264426724,0.468564337,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.063004226,0.133179664,0,0.167690732,0.274332701,0.430668726,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.093515671,0.173973974,0,0.25,0.294929603,0.487704918,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.083333333,0.172619048,0.067982456,0.471491228,0.198232323,0.437422645,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.124426451,0.210526316,0.089748549,0.454952311,0.256753396,0.487875914,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.063691838,0.168954996,0,0.361279461,0.230060404,0.46085947,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.037123746,0.173913043,0.020717721,0.398076212,0.172110653,0.431808875,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.113115892,0.194934074,0,0.275219298,0.294447035,0.445116521,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.079324077,0.219298246,0,0.240147783,0.117594392,0.346629269,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,0
0.137362637,0.235294118,0,0.214262628,0.21139315,0.376975331,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.105244997,0.206349206,0,0.238471673,0.233866732,0.486903241,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.118098958,0.233333333,0.018181818,0.418181818,0.179384035,0.45380264,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.137315695,0.220338983,0,0.278195489,0.219038001,0.388122586,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.108378687,0.20661157,0,0.318885449,0.233625881,0.444545819,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.139168454,0.236842105,0,0.303921569,0.260392905,0.449862669,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.147517111,0.247706422,0,0.194235589,0.210223545,0.3694187,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.186634396,0.231679441,0,0.305031447,0.271097836,0.404116553,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.118245294,0.192074351,0,0.169934641,0.291233341,0.434378362,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.113541667,0.163541667,0,0.218378756,0.296151783,0.429016283,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.077272073,0.155541985,0,0.210894705,0.260138969,0.467969977,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.11497105,0.200441136,0.058139535,0.433139535,0.224004677,0.421162513,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.135745429,0.234918982,0.050595238,0.395206767,0.253111022,0.50064743,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.151764234,0.232758621,0,0.314705882,0.236596856,0.454731008,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.088972431,0.194235589,0,0.370952381,0.221999242,0.441446594,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.079059829,0.203296703,0.024889603,0.296727478,0.229385881,0.448294142,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.086057285,0.17152737,0,0.271034483,0.266649056,0.437171648,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.077916029,0.166411604,0.096845194,0.355465884,0.24828297,0.434168826,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.117230274,0.195491143,0,0.086956522,0.281856306,0.407027801,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.160185185,0.228968254,0,0.234848485,0.191287206,0.389772916,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.129722821,0.231421121,0,0.304511278,0.162458782,0.409479044,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.083405325,0.168067227,0,0.220400729,0.253230056,0.420308196,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.119558155,0.238315254,0,0.270955166,0.237929748,0.455803341,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.12295082,0.180327869,0.032531194,0.385472371,0.23114461,0.416992801,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.142827356,0.256880734,0.047758285,0.399610136,0.247813293,0.469706794,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.113673942,0.236607143,0,0.2333001,0.249307336,0.456683077,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.1376964,0.235294118,0,0.379461279,0.187674717,0.429351847,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.0913339,0.196261682,0.042372881,0.330508475,0.272808587,0.476744186,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.122264631,0.216666667,0.067287785,0.368875086,0.160334339,0.405272912,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.092329545,0.180991736,0,0.122807018,0.246417085,0.390458991,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.127878907,0.230443009,0,0.175664452,0.167538007,0.334253554,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,0
0.073449803,0.179716535,0,0.271363795,0.153170097,0.410457151,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.126508447,0.238938053,0,0.324715477,0.261120246,0.487795139,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.091269841,0.198412698,0.083333333,0.494047619,0.268499205,0.523798744,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.059934319,0.180623974,0,0.421584699,0.133006569,0.440845922,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.133376793,0.220338983,0.070837471,0.404170804,0.234497625,0.457691406,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.120138704,0.222258274,0,0.304471545,0.212497479,0.443758887,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.085397317,0.171259843,0.01013986,0.355594406,0.269346829,0.494079245,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.103541264,0.187847831,0.070695971,0.398412698,0.159170994,0.419353393,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.091603588,0.195051864,0,0.147453311,0.242935732,0.411877884,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.084112642,0.185504202,0.070696721,0.365778689,0.231040566,0.469979431,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.077043944,0.194915254,0,0.322420635,0.162844929,0.441617008,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.1015625,0.202255639,0,0.391816694,0.276675042,0.474688431,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.117616445,0.215977101,0,0.191283293,0.192165841,0.379322838,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.112820513,0.198290598,0,0.203703704,0.281218801,0.440340039,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0,0.098487395,0.133241758,0.421703297,0.283003508,0.481448001,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0,1,1
0.124597068,0.220536066,0.062460766,0.367545512,0.25043029,0.480242447,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.138725642,0.245901639,0,0.171800572,0.142523018,0.354451624,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.05132626,0.174403183,0.151851852,0.385185185,0.169837446,0.426000004,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.127751075,0.219048611,0,0.178454333,0.189874873,0.36400764,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.123786862,0.230088496,0,0.705882353,0.158985683,0.496141701,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.11642764,0.192698827,0.003956178,0.278149726,0.249525469,0.455624559,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.101025456,0.201612903,0.115151515,0.424242424,0.244740521,0.475867771,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.153017241,0.256465517,0,0.257467532,0.205608308,0.407833091,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.13531514,0.243208829,0,0.37826087,0.268333638,0.490046264,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.084377499,0.190082645,0,0.328307471,0.205393103,0.444944945,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
0.068574836,0.179685947,0.099059561,0.444514107,0.25576651,0.49664134,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,1,1,1
